SID,SEASON,BASIN,SUBBASIN,NAME,LAT,LON,DIST2LAND,LANDFALL,USA_WIND,USA_PRES,USA_SSHS,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,STORM_SPEED,STORM_DIR
2016265N10150,2016,WP,MM,MEGI,24,121,0,0,90,956,2,136,129,129,129,11,265
2016265N10150,2016,WP,MM,MEGI,24,120.5,0,0,80,963,1,132,119,119,119,10,285
2016265N10150,2016,WP,MM,MEGI,24.3,119.9,52,52,70,971,1,122,116,116,113,12,305
2016269N15165,2016,WP,MM,CHABA,31.8,126.2,156,55,90,959,2,82,63,63,69,18,20
2016269N15165,2016,WP,MM,CHABA,32.7,126.6,55,14,85,966,2,88,63,63,75,19,30
2016269N15165,2016,WP,MM,CHABA,33.5,127.2,27,27,78,968,1,88,69,69,75,21,35
2016269N15165,2016,WP,MM,CHABA,34.4,128.1,35,0,70,970,1,87,75,75,75,25,45
2016273N13300,2016,NA,CS,MATTHEW,13.5,-71.2,127,111,120,955,4,80,30,30,80,7,255
2016273N13300,2016,NA,CS,MATTHEW,13.4,-71.6,111,111,133,949,4,80,30,30,75,7,260
2016273N13300,2016,NA,CS,MATTHEW,13.4,-71.9,114,114,145,942,5,80,30,30,70,6,265
2016273N13300,2016,NA,CS,MATTHEW,17,-74.5,128,77,130,934,4,70,60,50,55,9,10
2016273N13300,2016,NA,CS,MATTHEW,17.5,-74.4,77,30,130,934,4,70,60,50,60,10,10
2016273N13300,2016,NA,CS,MATTHEW,18,-74.3,30,0,130,935,4,70,60,50,60,10,5
2016273N13300,2016,NA,CS,MATTHEW,18.3,-74.3,0,0,130,935,4,70,60,50,60,8,0
2016273N13300,2016,NA,NA,MATTHEW,18.4,-74.3,0,0,125,937,4,70,60,50,60,8,0
2016273N13300,2016,NA,CS,MATTHEW,18.8,-74.3,22,22,123,942,4,70,60,50,60,9,0
2016273N13300,2016,NA,CS,MATTHEW,19.3,-74.3,78,44,120,947,4,70,60,50,60,9,0
2016273N13300,2016,NA,CS,MATTHEW,19.7,-74.3,44,0,118,948,4,70,60,50,60,8,0
2016273N13300,2016,NA,CS,MATTHEW,20.1,-74.3,0,0,115,949,4,70,60,50,60,7,360
2016273N13300,2016,NA,NA,MATTHEW,20.4,-74.3,15,15,113,955,4,70,60,50,60,6,350
2016273N13300,2016,NA,NA,MATTHEW,20.7,-74.4,30,30,110,960,3,70,60,50,60,7,340
2016273N13300,2016,NA,NA,MATTHEW,21,-74.6,45,45,108,961,3,70,60,50,60,8,330
2016273N13300,2016,NA,NA,MATTHEW,21.4,-74.8,89,89,105,962,3,70,60,50,60,9,325
2016273N13300,2016,NA,NA,MATTHEW,21.8,-75.1,103,103,105,963,3,70,60,45,60,10,325
2016273N13300,2016,NA,NA,MATTHEW,23.8,-76.7,128,69,110,952,3,70,60,40,60,11,320
2016273N13300,2016,NA,NA,MATTHEW,24.2,-77.1,69,23,115,945,4,70,60,40,60,12,320
2016273N13300,2016,NA,NA,MATTHEW,24.7,-77.5,30,10,120,937,4,70,60,40,60,12,320
2016273N13300,2016,NA,NA,MATTHEW,25.2,-77.9,15,11,120,937,4,70,60,40,60,12,325
2016273N13300,2016,NA,NA,MATTHEW,25.7,-78.3,69,69,120,937,4,70,60,40,60,12,325
2016273N13300,2016,NA,NA,MATTHEW,26.2,-78.7,136,99,118,937,4,70,65,45,60,12,330
2016273N13300,2016,NA,NA,MATTHEW,26.7,-79,99,72,115,937,4,70,70,50,60,12,330
2016273N13300,2016,NA,NA,MATTHEW,27.2,-79.4,72,63,113,938,4,70,70,50,60,12,330
2016273N13300,2016,NA,NA,MATTHEW,27.7,-79.7,67,53,110,939,3,70,70,50,60,13,330
2016273N13300,2016,NA,NA,MATTHEW,28.3,-80,53,31,108,942,3,75,70,55,60,13,335
2016273N13300,2016,NA,NA,MATTHEW,28.9,-80.3,44,36,105,944,3,80,70,60,60,11,335
2016273N13300,2016,NA,NA,MATTHEW,29.3,-80.6,36,36,103,945,3,80,70,60,60,9,335
2016273N13300,2016,NA,NA,MATTHEW,29.7,-80.7,49,49,100,946,3,80,70,60,60,9,355
2016273N13300,2016,NA,NA,MATTHEW,30.2,-80.7,68,68,98,948,3,80,70,55,55,10,5
2016273N13300,2016,NA,NA,MATTHEW,30.7,-80.6,76,70,95,949,2,80,70,50,50,10,5
2016273N13300,2016,NA,NA,MATTHEW,31.1,-80.6,70,43,90,951,2,80,70,50,45,9,0
2016273N13300,2016,NA,NA,MATTHEW,31.6,-80.6,43,21,85,953,2,80,70,50,40,10,5
2016273N13300,2016,NA,NA,MATTHEW,32.1,-80.5,21,11,85,957,2,80,70,50,40,11,35
2016273N13300,2016,NA,NA,MATTHEW,32.5,-79.9,14,0,80,963,1,70,70,60,30,12,45
2016273N13300,2016,NA,NA,MATTHEW,33,-79.5,0,0,75,967,1,70,70,60,30,13,35
2016273N13300,2016,NA,NA,MATTHEW,33.5,-79,9,9,70,973,1,60,80,30,20,13,55
2016273N13300,2016,NA,NA,MATTHEW,33.7,-78.2,22,11,70,977,1,65,80,60,40,15,75
2016273N13300,2016,NA,NA,MATTHEW,33.9,-77.3,56,44,70,981,1,70,80,90,60,14,65
2016273N13300,2016,NA,NA,MATTHEW,34.3,-76.6,44,21,70,982,1,65,80,100,60,13,55
2016273N13300,2016,NA,NA,MATTHEW,34.7,-76,35,35,70,983,1,60,80,110,60,13,60
2016273N13300,2016,NA,NA,MATTHEW,34.9,-75.3,86,86,68,984,1,55,70,100,75,13,75
2016287N12131,2016,WP,MM,SARIKA,13.9,125.6,129,87,65,974,1,50,46,49,50,7,285
2016287N12131,2016,WP,MM,SARIKA,14,125.2,87,58,70,970,1,56,49,49,56,7,285
2016287N12131,2016,WP,MM,SARIKA,14.2,124.9,63,39,75,972,1,63,53,53,63,7,290
2016287N12131,2016,WP,MM,SARIKA,14.3,124.5,39,35,80,974,1,69,56,56,69,7,300
2016287N12131,2016,WP,MM,SARIKA,14.5,124.2,55,55,85,964,2,69,57,57,69,8,305
2016287N12131,2016,WP,MM,SARIKA,14.7,123.9,81,81,90,954,2,69,57,57,69,8,300
2016287N12131,2016,WP,MM,SARIKA,14.9,123.4,95,95,98,949,3,73,58,58,73,10,295
2016287N12131,2016,WP,MM,SARIKA,15.1,123,101,85,105,944,3,76,58,58,76,11,300
2016287N12131,2016,WP,MM,SARIKA,15.4,122.4,79,21,110,945,3,80,58,58,80,13,300
2016287N12131,2016,WP,MM,SARIKA,15.7,121.8,21,0,115,945,4,83,58,58,83,16,290
2016287N12131,2016,WP,MM,SARIKA,16,120.8,0,0,95,956,2,86,57,60,89,19,285
2016287N12131,2016,WP,MM,SARIKA,16.2,119.9,0,0,75,967,1,88,56,62,94,18,280
2016287N12131,2016,WP,MM,SARIKA,16.4,119,86,86,78,965,1,91,63,66,94,15,280
2016287N12131,2016,WP,MM,SARIKA,18.1,111.6,139,86,75,967,1,125,75,88,113,9,300
2016287N12131,2016,WP,MM,SARIKA,18.4,111.1,77,38,75,967,1,119,82,75,107,9,305
2016287N12131,2016,WP,MM,SARIKA,18.6,110.7,30,0,75,967,1,113,88,62,100,9,300
2016287N12131,2016,WP,MM,SARIKA,18.8,110.3,0,0,70,971,1,103,72,65,97,9,300
2016287N12131,2016,WP,MM,SARIKA,19,109.9,0,0,65,974,1,93,55,68,93,8,305
2016288N06146,2016,WP,MM,HAIMA,17,124,159,81,128,932,4,125,109,106,116,16,290
2016288N06146,2016,WP,MM,HAIMA,17.3,123.2,81,22,120,938,4,128,115,109,115,16,290
2016288N06146,2016,WP,MM,HAIMA,17.5,122.4,22,0,113,941,4,131,118,109,115,16,290
2016288N06146,2016,WP,MM,HAIMA,17.8,121.6,0,0,105,944,3,133,121,108,114,15,290
2016288N06146,2016,WP,MM,HAIMA,18.1,120.9,0,0,100,952,3,136,130,111,124,14,295
2016288N06146,2016,WP,MM,HAIMA,18.4,120.2,42,42,95,959,2,139,139,114,133,14,295
2016288N06146,2016,WP,MM,HAIMA,21.3,116.1,159,90,75,967,1,100,72,72,88,16,330
2016288N06146,2016,WP,MM,HAIMA,21.9,115.7,90,22,70,970,1,81,62,62,81,15,330
2016288N06146,2016,WP,MM,HAIMA,22.5,115.3,22,0,65,974,1,81,62,62,81,13,335
2016323N13279,2016,NA,CS,OTTO,11.1,-82.4,134,100,90,978,2,30,30,30,30,6,260
2016323N13279,2016,NA,CS,OTTO,11,-82.7,100,69,95,977,2,30,30,30,30,6,260
2016323N13279,2016,NA,CS,OTTO,11,-83,69,31,100,975,3,30,30,30,30,7,265
2016323N13279,2016,NA,CS,OTTO,11,-83.4,31,0,100,975,3,30,30,30,30,9,270
2016323N13279,2016,NA,CS,OTTO,11,-83.8,0,0,100,975,3,30,30,30,30,10,270
2016323N13279,2016,NA,NA,OTTO,11,-83.9,0,0,95,978,2,30,30,20,30,10,270
2016323N13279,2016,NA,NA,OTTO,11,-84.4,0,0,80,985,1,25,20,15,25,10,265
2016323N13279,2016,NA,NA,OTTO,10.9,-84.9,0,0,65,992,1,20,10,10,20,11,255
2016341N08092,2016,NI,BB,VARDAH,13.2,81.7,152,108,80,963,1,50,45,35,45,7,275
2016341N08092,2016,NI,BB,VARDAH,13.2,81.3,108,55,80,963,1,40,43,35,43,9,270
2016341N08092,2016,NI,BB,VARDAH,13.2,80.8,55,15,80,963,1,30,40,35,40,9,265
2016341N08092,2016,NI,BB,VARDAH,13.2,80.3,10,0,73,969,1,30,40,35,40,9,265
2016341N08092,2016,NI,BB,VARDAH,13.1,79.9,0,0,65,974,1,30,40,35,40,9,265
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,126,141,116,140,918,5,66,47,47,72,8,265
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,125.5,116,78,140,918,5,72,47,47,66,9,270
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,125.1,78,31,135,922,4,65,47,47,65,9,270
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,124.6,31,0,128,928,4,65,43,47,62,10,270
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,124,15,0,120,933,4,65,39,46,58,12,270
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,123.4,0,0,110,924,3,61,39,42,61,12,265
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,122.7,10,0,100,915,3,57,38,38,64,12,270
2016355N07146,2016,WP,MM,NOCK-TEN,13.4,122.1,31,22,93,937,2,54,38,38,61,12,270
2016355N07146,2016,WP,MM,NOCK-TEN,13.5,121.4,15,0,85,959,2,50,38,38,57,14,280
2016355N07146,2016,WP,MM,NOCK-TEN,13.7,120.7,11,0,80,963,1,47,35,38,54,16,290
2016355N07146,2016,WP,MM,NOCK-TEN,14,119.9,75,75,75,967,1,43,31,37,50,14,290
2016355N07146,2016,WP,MM,NOCK-TEN,14.2,119.3,109,109,73,976,1,40,31,37,50,13,290
2017043S19040,2017,SI,MM,DINEO,-23.3,36.9,140,97,78,965,1,48,53,48,25,9,235
2017043S19040,2017,SI,MM,DINEO,-23.5,36.4,97,50,85,959,2,70,75,60,25,10,255
2017043S19040,2017,SI,MM,DINEO,-23.5,35.8,40,0,80,968,1,70,75,60,25,11,275
2017043S19040,2017,SI,MM,DINEO,-23.4,35.3,0,0,75,977,1,70,75,60,25,10,280
2017043S19040,2017,SI,MM,DINEO,-23.3,34.8,0,0,68,983,1,70,75,60,25,9,280
2017061S11063,2017,SI,MM,ENAWO,-14.7,51.5,126,85,130,926,4,85,110,105,75,9,260
2017061S11063,2017,SI,MM,ENAWO,-14.7,51,77,48,130,926,4,85,110,105,75,8,270
2017061S11063,2017,SI,MM,ENAWO,-14.7,50.7,53,21,130,926,4,85,110,105,75,7,285
2017061S11063,2017,SI,MM,ENAWO,-14.5,50.4,24,10,123,934,4,85,105,95,70,5,290
2017061S11063,2017,SI,MM,ENAWO,-14.5,50.2,10,0,115,942,4,85,100,85,65,4,245
2017061S11063,2017,SI,MM,ENAWO,-14.7,50,0,0,103,952,3,85,100,85,65,7,205
2017061S11063,2017,SI,MM,ENAWO,-15.1,49.9,0,0,90,962,2,85,100,85,65,8,200
2017061S11063,2017,SI,MM,ENAWO,-15.5,49.7,10,0,78,968,1,85,100,85,65,9,210
2017061S11063,2017,SI,MM,ENAWO,-15.9,49.4,0,0,65,974,1,85,100,85,65,11,230
2017082S14152,2017,SP,EA,DEBBIE,-19.6,149.8,130,107,115,937,4,60,75,80,60,5,255
2017082S14152,2017,SP,EA,DEBBIE,-19.6,149.5,107,85,115,937,4,58,70,73,53,5,245
2017082S14152,2017,SP,EA,DEBBIE,-19.8,149.3,85,64,115,937,4,55,65,65,45,4,245
2017082S14152,2017,SP,EA,DEBBIE,-19.8,149.1,64,35,110,949,3,55,65,65,45,4,235
2017082S14152,2017,SP,EA,DEBBIE,-20,148.9,35,10,105,960,3,55,65,65,45,5,225
2017082S14152,2017,SP,EA,DEBBIE,-20.2,148.7,10,10,94,961,2, , , , ,6,220
2017082S14152,2017,SP,EA,DEBBIE,-20.2,148.7,10,0,93,962,2, , , , ,5,235
2017082S14152,2017,SP,EA,DEBBIE,-20.4,148.5,0,0,80,963,1, , , , ,6,240
2017082S14152,2017,SP,EA,DEBBIE,-20.5,148.1,0,0,70,971,1, , , , ,7,240
2017097S12171,2017,SP,MM,COOK,-19.8,166,139,76,85,965,2,58,63,53,53,13,200
2017097S12171,2017,SP,MM,COOK,-20.5,165.8,76,24,90,956,2,60,50,40,50,12,195
2017097S12171,2017,SP,MM,COOK,-21,165.7,24,0,88,958,2,63,65,43,48,11,185
2017097S12171,2017,SP,MM,COOK,-21.6,165.7,0,0,85,959,2,65,80,45,45,12,180
2017097S12171,2017,SP,MM,COOK,-22.2,165.7,35,35,80,963,1,68,75,53,38,13,180
2017097S12171,2017,SP,MM,COOK,-22.8,165.7,88,88,75,967,1,70,70,60,30,11,185
2017147N14087,2017,NI,BB,MORA,19.8,91.7,113,91,70,970,1,15,30,30,40,13,5
2017147N14087,2017,NI,BB,MORA,20.3,91.7,85,30,75,967,1,13,30,30,35,12,10
2017147N14087,2017,NI,BB,MORA,21,91.9,30,0,80,963,1,10,30,30,30,17,10
2017147N14087,2017,NI,BB,MORA,21.9,92,0,0,68,972,1,10,30,30,30,20,0
2017200N26162,2017,WP,MM,NORU,30,130.2,121,93,75,967,1,65,53,50,60,4,50
2017200N26162,2017,WP,MM,NORU,30.2,130.4,93,80,75,967,1,62,61,60,57,6,40
2017200N26162,2017,WP,MM,NORU,30.3,130.5,80,66,75,967,1,60,65,65,55,5,45
2017200N26162,2017,WP,MM,NORU,30.4,130.7,66,34,75,967,1,60,65,65,55,6,35
2017200N26162,2017,WP,MM,NORU,30.7,130.9,38,29,75,967,1,60,65,65,55,6,40
2017200N26162,2017,WP,MM,NORU,30.9,131.2,43,33,75,967,1,60,65,65,55,6,55
2017200N26162,2017,WP,MM,NORU,31.1,131.5,34,24,75,967,1,60,65,65,55,8,50
2017200N26162,2017,WP,MM,NORU,31.4,131.9,47,47,73,969,1,60,65,65,55,10,45
2017200N26162,2017,WP,MM,NORU,31.8,132.3,75,75,70,970,1,60,65,65,55,10,40
2017200N26162,2017,WP,MM,NORU,32.1,132.6,76,24,68,969,1,60,65,65,55,9,35
2017200N26162,2017,WP,MM,NORU,32.5,132.9,24,9,65,968,1,60,65,65,55,10,45
2017200N26162,2017,WP,MM,NORU,32.8,133.4,37,29,65,968,1,60,65,65,55,11,50
2017200N26162,2017,WP,MM,NORU,33.2,133.9,21,0,65,968,1,60,65,65,55,12,50
2017200N26162,2017,WP,MM,NORU,33.6,134.5,11,0,65,968,1,60,65,65,55,13,50
2017200N26162,2017,WP,MM,NORU,34,135.1,9,0,65,968,1,60,65,65,55,14,45
2017206N13129,2017,WP,MM,NESAT,23.4,122.7,126,82,85,959,2,65,60,50,60,13,330
2017206N13129,2017,WP,MM,NESAT,24,122.4,75,0,90,956,2,58,55,45,50,15,325
2017206N13129,2017,WP,MM,NESAT,24.6,121.8,0,0,80,963,1,50,50,40,40,16,305
2017206N13129,2017,WP,MM,NESAT,24.9,120.9,10,10,70,971,1,65,50,45,60,15,290
2017219N16279,2017,NA,GM,FRANKLIN,20.3,-94.9,162,104,70,983,1,50,50,15,20,10,275
2017219N16279,2017,NA,GM,FRANKLIN,20.3,-95.5,104,38,75,981,1,50,50,30,40,12,260
2017219N16279,2017,NA,GM,FRANKLIN,20.1,-96.2,30,0,72,986,1,50,50,24,40,13,255
2017219N16279,2017,NA,GM,FRANKLIN,20,-96.6,0,0,70,990,1,50,50,20,40,12,260
2017228N14314,2017,NA,GM,HARVEY,26.7,-96.1,126,108,100,946,3,50,40,40,35,9,330
2017228N14314,2017,NA,GM,HARVEY,27.1,-96.3,108,67,105,943,3,50,40,40,40,9,330
2017228N14314,2017,NA,GM,HARVEY,27.5,-96.6,67,34,110,942,3,55,40,40,40,8,330
2017228N14314,2017,NA,GM,HARVEY,27.8,-96.8,34,11,115,941,4,60,40,40,40,6,330
2017228N14314,2017,NA,GM,HARVEY,28,-96.9,11,0,115,937,4,60,40,40,40,5,325
2017228N14314,2017,NA,GM,HARVEY,28.2,-97.1,0,0,105,948,3,50,50,30,40,5,330
2017228N14314,2017,NA,NA,HARVEY,28.5,-97.2,0,0,85,963,2,50,50,30,40,5,340
2017228N14314,2017,NA,NA,HARVEY,28.7,-97.3,0,0,65,978,1,50,50,30,40,5,335
2017232N19130,2017,WP,MM,HATO,21.2,115.2,148,91,85,960,2,93,65,58,73,15,290
2017232N19130,2017,WP,MM,HATO,21.5,114.5,91,39,90,956,2,80,60,45,75,16,295
2017232N19130,2017,WP,MM,HATO,21.9,113.7,39,0,100,948,3,80,60,45,75,16,295
2017232N19130,2017,WP,MM,HATO,22.2,112.9,0,0,85,964,2,50,50,45,45,17,290
2017232N19130,2017,WP,MM,HATO,22.5,111.9,0,0,73,971,1,50,50,45,45,19,285
2017242N16333,2017,NA,CS,IRMA,18.5,-64.4,127,97,155,915,5,90,60,50,70,13,295
2017242N16333,2017,NA,CS,IRMA,18.6,-64.7,97,54,150,916,5,100,70,50,70,14,290
2017242N16333,2017,NA,CS,IRMA,18.9,-65.4,59,56,150,916,5,100,70,50,70,15,295
2017242N16333,2017,NA,NA,IRMA,19.2,-66.2,89,89,150,916,5,100,70,50,70,15,290
2017242N16333,2017,NA,NA,IRMA,19.9,-68.3,122,103,145,921,5,100,70,50,70,14,290
2017242N16333,2017,NA,NA,IRMA,20.2,-69,105,94,145,921,5,100,70,50,70,14,290
2017242N16333,2017,NA,NA,IRMA,20.5,-69.7,105,98,145,922,5,100,70,50,70,14,290
2017242N16333,2017,NA,NA,IRMA,20.7,-70.4,102,100,145,922,5,100,70,50,70,14,290
2017242N16333,2017,NA,NA,IRMA,21.1,-71.8,124,56,140,919,5,100,70,50,80,14,290
2017242N16333,2017,NA,NA,IRMA,21.4,-72.5,56,33,137,922,5,100,76,50,80,14,290
2017242N16333,2017,NA,NA,IRMA,21.5,-73,33,33,135,924,4,100,80,50,80,12,280
2017242N16333,2017,NA,NA,IRMA,21.5,-73.2,33,33,135,925,4,100,80,50,80,13,280
2017242N16333,2017,NA,NA,IRMA,21.6,-73.9,59,59,135,926,4,100,85,50,80,14,280
2017242N16333,2017,NA,NA,IRMA,21.8,-74.7,129,105,135,927,4,100,90,50,80,14,285
2017242N16333,2017,NA,NA,IRMA,21.9,-75.4,102,91,138,926,5,100,90,50,80,12,280
2017242N16333,2017,NA,NA,IRMA,22,-76,91,61,140,925,5,100,90,50,80,11,275
2017242N16333,2017,NA,NA,IRMA,22,-76.6,61,39,143,925,5,100,90,50,80,11,275
2017242N16333,2017,NA,NA,IRMA,22.1,-77.2,44,35,145,924,5,100,90,50,80,12,285
2017242N16333,2017,NA,NA,IRMA,22.3,-77.9,35,15,145,924,5,100,90,50,80,11,285
2017242N16333,2017,NA,NA,IRMA,22.4,-78.3,15,11,130,930,4,100,90,60,80,9,285
2017242N16333,2017,NA,NA,IRMA,22.5,-78.8,22,22,120,936,4,100,90,60,85,10,290
2017242N16333,2017,NA,NA,IRMA,22.7,-79.3,23,11,110,941,3,100,90,60,90,10,290
2017242N16333,2017,NA,NA,IRMA,22.9,-79.8,15,10,103,940,3,100,90,65,90,9,295
2017242N16333,2017,NA,NA,IRMA,23.1,-80.2,22,22,95,938,2,100,90,70,90,8,295
2017242N16333,2017,NA,NA,IRMA,23.3,-80.6,33,33,98,935,3,100,95,70,90,7,295
2017242N16333,2017,NA,NA,IRMA,23.4,-80.9,44,44,100,932,3,100,100,70,90,6,295
2017242N16333,2017,NA,NA,IRMA,23.5,-81.1,49,45,108,931,3,105,105,70,95,5,310
2017242N16333,2017,NA,NA,IRMA,23.7,-81.3,67,67,115,930,4,110,110,70,100,6,330
2017242N16333,2017,NA,NA,IRMA,24,-81.4,101,78,115,931,4,115,115,70,100,8,345
2017242N16333,2017,NA,NA,IRMA,24.5,-81.5,78,60,115,931,4,120,120,70,100,10,355
2017242N16333,2017,NA,NA,IRMA,24.7,-81.5,60,37,115,931,4,120,120,80,110,11,355
2017242N16333,2017,NA,GM,IRMA,25.1,-81.6,41,33,109,933,3,124,124,80,110,11,350
2017242N16333,2017,NA,GM,IRMA,25.6,-81.7,33,0,100,936,3,130,130,80,110,11,350
2017242N16333,2017,NA,GM,IRMA,25.9,-81.7,0,0,100,936,3,130,130,80,110,12,0
2017242N16333,2017,NA,NA,IRMA,26.2,-81.7,0,0,93,938,2,133,133,83,113,12,0
2017242N16333,2017,NA,NA,IRMA,26.8,-81.7,0,0,80,942,1,140,140,90,120,13,350
2017242N16333,2017,NA,NA,IRMA,27.5,-81.9,0,0,73,952,1,140,140,90,120,15,340
2017242N16333,2017,NA,NA,IRMA,28.2,-82.2,0,0,65,961,1,140,140,90,120,15,340
2017249N22263,2017,NA,GM,KATIA,21.1,-95.9,129,106,88,973,2,20,40,30,20,5,270
2017249N22263,2017,NA,GM,KATIA,21.1,-96.2,106,76,90,972,2,20,40,30,20,6,260
2017249N22263,2017,NA,GM,KATIA,21,-96.6,68,30,80,980,1,20,30,25,20,7,245
2017249N22263,2017,NA,GM,KATIA,20.8,-96.9,30,0,70,988,1,20,20,20,20,6,235
2017249N22263,2017,NA,GM,KATIA,20.6,-97.1,0,0,65,990,1,20,20,20,20,7,225
2017253N14130,2017,WP,MM,DOKSURI,17,109.9,135,112,85,967,2,85,65,55,80,13,295
2017253N14130,2017,WP,MM,DOKSURI,17.2,109.3,113,105,88,966,2,85,65,53,80,11,290
2017253N14130,2017,WP,MM,DOKSURI,17.4,108.8,113,109,90,964,2,85,65,50,80,13,290
2017253N14130,2017,WP,MM,DOKSURI,17.6,108.1,119,74,93,962,2,88,68,48,83,14,285
2017253N14130,2017,WP,MM,DOKSURI,17.7,107.4,74,23,95,960,2,90,70,45,85,13,280
2017253N14130,2017,WP,MM,DOKSURI,17.8,106.7,23,0,88,962,2,70,55,40,65,13,275
2017253N14130,2017,WP,MM,DOKSURI,17.8,106,0,0,80,963,1,50,40,35,45,13,275
2017253N14130,2017,WP,MM,DOKSURI,17.9,105.3,0,0,65,974,1,80,53,38,63,14,280
2017257N16258,2017,EP,MM,MAX,16.3,-100.5,84,59,65,992,1,10,20,20,20,6,80
2017257N16258,2017,EP,MM,MAX,16.4,-100.2,59,22,70,988,1,20,20,20,20,8,80
2017257N16258,2017,EP,MM,MAX,16.5,-99.7,22,11,75,984,1,20,20,20,20,10,80
2017257N16258,2017,EP,MM,MAX,16.6,-99.2,11,0,80,980,1,20,20,20,20,8,75
2017257N16258,2017,EP,MM,MAX,16.7,-98.9,0,0,70,986,1,20,20,20,10,6,70
2017260N12310,2017,NA,CS,MARIA,17.3,-64.7,138,85,150,908,5,80,70,60,80,10,310
2017260N12310,2017,NA,CS,MARIA,17.6,-65.1,85,23,140,913,5,80,70,60,80,11,300
2017260N12310,2017,NA,CS,MARIA,17.9,-65.7,15,0,136,918,4,80,70,60,80,12,300
2017260N12310,2017,NA,CS,MARIA,18,-65.9,0,0,135,920,4,80,70,60,80,12,300
2017260N12310,2017,NA,NA,MARIA,18.2,-66.2,0,0,115,935,4,80,70,60,80,10,300
2017260N12310,2017,NA,NA,MARIA,18.4,-66.6,0,0,105,947,3,75,70,60,75,9,300
2017260N12310,2017,NA,NA,MARIA,18.6,-67,22,22,95,959,2,70,70,60,70,7,300
2017260N12310,2017,NA,NA,MARIA,18.8,-67.3,44,44,95,959,2,70,70,60,70,7,305
2017260N12310,2017,NA,NA,MARIA,19,-67.6,74,74,95,958,2,70,70,60,70,7,305
2017260N12310,2017,NA,NA,MARIA,19.2,-67.9,79,74,98,959,3,70,70,60,70,7,305
2017260N12310,2017,NA,NA,MARIA,19.4,-68.2,79,74,100,959,3,70,70,60,70,7,310
2017260N12310,2017,NA,NA,MARIA,19.6,-68.5,84,84,100,959,3,75,75,60,75,8,310
2017260N12310,2017,NA,NA,MARIA,19.9,-68.8,85,84,100,959,3,80,80,60,80,9,315
2017260N12310,2017,NA,NA,MARIA,20.2,-69.2,101,101,103,960,3,85,80,60,80,9,310
2017260N12310,2017,NA,NA,MARIA,20.5,-69.5,113,108,105,960,3,90,80,60,80,7,310
2017277N11279,2017,NA,GM,NATE,27.6,-88.9,157,78,80,981,1,60,60,0,30,18,340
2017277N11279,2017,NA,GM,NATE,28.4,-89.1,66,0,78,982,1,55,55,0,25,15,350
2017277N11279,2017,NA,GM,NATE,29.1,-89.2,0,0,75,983,1,50,50,0,20,15,360
2017277N11279,2017,NA,GM,NATE,29.9,-89.2,9,0,69,984,1,44,50,0,9,15,10
2017277N11279,2017,NA,GM,NATE,30.4,-89,0,0,65,984,1,40,50,0,0,13,25
2017284N15134,2017,WP,MM,KHANUN,20.5,113.4,161,116,85,959,2,105,80,60,95,15,285
2017284N15134,2017,WP,MM,KHANUN,20.7,112.6,116,84,80,963,1,105,80,60,95,15,280
2017284N15134,2017,WP,MM,KHANUN,20.8,111.8,80,67,75,967,1,105,80,60,95,13,275
2017284N15134,2017,WP,MM,KHANUN,20.8,111.2,67,20,65,975,1,83,58,38,73,12,270
2017288N09138,2017,WP,MM,LAN,32.1,136.3,152,102,90,956,2,75,170,95,100,29,35
2017288N09138,2017,WP,MM,LAN,33.4,137.2,104,9,80,963,1,75,170,95,100,30,35
2017304N11127,2017,WP,MM,DAMREY,12.8,111.1,173,109,88,969,2,65,43,45,60,12,265
